antecedent,consequent,support,confidence,lift
"('21213', '84991')","('21212',)",0.01370551992958632,0.7491408934707904,8.80046901886735
"('22382', '22383')","('20728',)",0.01552873129636615,0.5238600212089077,8.784942010910791
"('20728',)","('22382', '22383')",0.01552873129636615,0.26041117554032683,8.784942010910791
"('20727', '22382')","('22384',)",0.014459952219288318,0.5386416861826698,8.782813593461348
"('22384',)","('20727', '22382')",0.014459952219288318,0.23577652485904665,8.782813593461348
"('22385',)","('22386', '85099B')",0.013108261033572237,0.36935341009743133,8.768560210462303
"('22386', '85099B')","('22385',)",0.013108261033572237,0.3111940298507463,8.768560210462303
"('20725', '22382')","('22384',)",0.015245819187727902,0.5370985603543743,8.757652179391776
"('22384',)","('20725', '22382')",0.015245819187727902,0.2485904664274731,8.757652179391776
"('21928',)","('21931', '22386')",0.011065006915629323,0.2402730375426621,8.745498707445272
"('21931', '22386')","('21928',)",0.011065006915629323,0.40274599542334094,8.745498707445272
"('21931', '22411')","('21929',)",0.011442223060480322,0.41647597254004576,8.745170718444843
"('21929',)","('21931', '22411')",0.011442223060480322,0.24026402640264027,8.745170718444843
"('22411',)","('21931', '22386')",0.015843078083741986,0.23977164605137963,8.72724897504175
"('21931', '22386')","('22411',)",0.015843078083741986,0.5766590389016019,8.72724897504175
"('20713', '85099B')","('21931',)",0.01408273607443732,0.6078697421981004,8.710609116579265
"('21931',)","('20713', '85099B')",0.01408273607443732,0.2018018018018018,8.710609116579265
"('21929', '21931')","('22411',)",0.011442223060480322,0.5750394944707741,8.702738533826958
"('20712', '21931')","('22411',)",0.011473657739217906,0.5748031496062992,8.69916165331855
"('21931', '22411')","('22386',)",0.015843078083741986,0.5766590389016019,8.69415987940178
"('22386',)","('21931', '22411')",0.015843078083741986,0.23886255924170616,8.69415987940178
"('22385', '22386')","('21931',)",0.010970702879416573,0.6059027777777778,8.682423048048049
"('20727', '22383')","('20726',)",0.01389412800201182,0.4552008238928939,8.681563914676703
"('20726',)","('20727', '22383')",0.01389412800201182,0.26498800959232616,8.681563914676703
"('21930',)","('21931', '85099B')",0.01398843203822457,0.34657320872274144,8.67441928866078
"('21931', '85099B')","('21930',)",0.01398843203822457,0.35011801730920533,8.67441928866078
"('82483', '82486')","('82482',)",0.010153401232239406,0.5303776683087028,8.652499684223821
"('21754', '85123A')","('21755',)",0.010247705268452156,0.4490358126721763,8.63647356271298
"('21212', '21232')","('84991',)",0.010027662517289074,0.524671052631579,8.625754793961649
"('21975',)","('84991',)",0.019269458066138563,0.523931623931624,8.61359835685417
"('84991',)","('21975',)",0.019269458066138563,0.31679586563307494,8.61359835685417
"('22382',)","('20727', '22383')",0.01606312083490507,0.26258992805755393,8.602997725403613
"('20727', '22383')","('22382',)",0.01606312083490507,0.5262615859938208,8.602997725403613
"('21976',)","('84991',)",0.012511002137558154,0.5229960578186597,8.598217359859019
"('84991',)","('21976',)",0.012511002137558154,0.20568475452196383,8.598217359859019
"('22382', '22383')","('20726',)",0.013359738463472904,0.45068928950159065,8.595520190422423
"('20726',)","('22382', '22383')",0.013359738463472904,0.2547961630695444,8.595520190422423
"('22720',)","('22960',)",0.010719225449515906,0.27522195318805487,8.583687034135687
"('22960',)","('22720',)",0.010719225449515906,0.33431372549019606,8.583687034135687
"('22386', '85099B')","('20711',)",0.011410788381742738,0.2708955223880597,8.583394779092584
"('20711',)","('22386', '85099B')",0.011410788381742738,0.3615537848605578,8.583394779092584
"('21974',)","('21977',)",0.011127876273104489,0.48360655737704916,8.565975391580562
"('22386',)","('20712', '85099B')",0.013296869105997736,0.2004739336492891,8.560371513088839
"('20712', '85099B')","('22386',)",0.013296869105997736,0.5677852348993289,8.560371513088839
"('21931', '22385')","('22411',)",0.010593486734565572,0.5654362416107382,8.557401388259184
"('22383',)","('20727', '22382')",0.01606312083490507,0.22914798206278028,8.53589649342057
"('20727', '22382')","('22383',)",0.01606312083490507,0.5983606557377049,8.53589649342057
"('22385',)","('22411', '85099B')",0.010593486734565572,0.29849424269264835,8.531625200843244
"('22411', '85099B')","('22385',)",0.010593486734565572,0.302785265049416,8.531625200843244
"('20726', '20728')","('20727',)",0.014114170753174903,0.6026845637583893,8.52873725190475
"('22111',)","('21485',)",0.0173205079844084,0.34266169154228854,8.522872346632749
"('21485',)","('22111',)",0.0173205079844084,0.43080531665363564,8.522872346632749
"('22384',)","('20725', '20727')",0.01886080724254998,0.30753459764223473,8.507209234951976
"('20725', '20727')","('22384',)",0.01886080724254998,0.5217391304347826,8.507209234951976
"('20728',)","('20725', '22382')",0.014397082861813152,0.24143384290985767,8.505529801382494
"('20725', '22382')","('20728',)",0.014397082861813152,0.5071982281284607,8.505529801382494
"('22383',)","('20725', '22382')",0.016911857160819815,0.24125560538116592,8.499250629441473
"('20725', '22382')","('22383',)",0.016911857160819815,0.5957918050941307,8.499250629441473
"('20728',)","('20727', '22383')",0.015465861938890985,0.25935687928307855,8.497076255152724
"('20727', '22383')","('20728',)",0.015465861938890985,0.5066941297631308,8.497076255152724
"('21928', '22411')","('22386',)",0.011756569847856155,0.5632530120481928,8.49204019870953
"('21928', '21931')","('22386',)",0.011065006915629323,0.5632,8.491240947867299
"('20726',)","('20725', '20727')",0.01609455551364265,0.3069544364508393,8.491160462934
"('20725', '20727')","('20726',)",0.01609455551364265,0.44521739130434784,8.491160462934
"('21928', '22411')","('85099C',)",0.010121966553501824,0.48493975903614456,8.48098054670579
"('21889',)","('21791',)",0.010310574625927323,0.31721470019342357,8.480028607187556
"('21791',)","('21889',)",0.010310574625927323,0.27563025210084036,8.480028607187556
"('20712', '21931')","('22386',)",0.011222180309317238,0.5622047244094488,8.476235399485017
"('22383', '22384')","('22382',)",0.013862693323274236,0.518213866039953,8.47143859530472
"('22382',)","('22383', '22384')",0.013862693323274236,0.22661870503597123,8.47143859530472
"('21928', '85099C')","('21931',)",0.010216270589714574,0.5898366606170599,8.452199931328789
"('82482', '82494L')","('82486',)",0.010876398843203822,0.3292102759276879,8.445836530493231
"('82486',)","('82482', '82494L')",0.010876398843203822,0.27903225806451615,8.445836530493231
"('20726', '22384')","('22383',)",0.012762479567458821,0.5918367346938775,8.442829687928983
"('20725', '22383')","('22384',)",0.017634854771784232,0.5175276752767528,8.438539418710436
"('22384',)","('20725', '22383')",0.017634854771784232,0.28754484879548947,8.438539418710436
"('21928', '22411')","('21931',)",0.012290959386395071,0.588855421686747,8.438139042657115
"('21930', '21931')","('85099C',)",0.010342009304664907,0.48240469208211145,8.436645445033607
"('20712',)","('22385',)",0.011285049666792406,0.29891756869275604,8.422644548497747
"('22385',)","('20712',)",0.011285049666792406,0.3179805137289637,8.422644548497747
"('20726', '22383')","('20727',)",0.01389412800201182,0.594885598923284,8.41837218547487
"('22411', '85099C')","('22386',)",0.012259524707657487,0.5579399141630901,8.411935805382095
"('20725', '21212')","('20724',)",0.010027662517289074,0.4636627906976744,8.409373259791574
"('22355',)","('21935',)",0.011347919024267572,0.22935196950444728,8.40569683626207
"('21935',)","('22355',)",0.011347919024267572,0.41589861751152074,8.40569683626207
"('20727', '22382')","('20728',)",0.013454042499685653,0.5011709601873536,8.404454710321609
"('20728',)","('20727', '22382')",0.013454042499685653,0.22561939905113337,8.404454710321609
"('22386', '85099C')","('22411',)",0.012259524707657487,0.5547652916073968,8.395905545487397
"('21930',)","('22385',)",0.012008047277756822,0.29750778816199375,8.382920953949819
"('22385',)","('21930',)",0.012008047277756822,0.3383525243578388,8.382920953949819
"('22382', '22384')","('20727',)",0.014459952219288318,0.592020592020592,8.377828769287843
"('20727',)","('22382', '22384')",0.014459952219288318,0.20462633451957296,8.377828769287843
"('22382',)","('20728', '22384')",0.013548346535898403,0.22147995889003083,8.377788884910418
"('20728', '22384')","('22382',)",0.013548346535898403,0.5124851367419738,8.377788884910418
"('21928', '21929')","('85099F',)",0.010247705268452156,0.46175637393767704,8.365258409855002
"('22470', '85123A')","('22469',)",0.012793914246196404,0.551490514905149,8.362257511993613
"('22386', '85099B')","('20712',)",0.013296869105997736,0.3156716417910448,8.361487317782444
"('20712',)","('22386', '85099B')",0.013296869105997736,0.3522064945878435,8.361487317782444
"('20725', '22384')","('20728',)",0.016597510373443983,0.4985835694050991,8.361065108020567
"('20728',)","('20725', '22384')",0.016597510373443983,0.2783342119135477,8.361065108020567
"('20728', '22383')","('22384',)",0.014177040110650069,0.5125,8.356560738083035
"('22384',)","('20728', '22383')",0.014177040110650069,0.23116350589441312,8.356560738083035
"('21213', '21975')","('21212',)",0.010499182698352823,0.7106382978723405,8.348163047235929
"('85099F',)","('21929', '85099B')",0.012290959386395071,0.22266514806378132,8.343255229923452
"('21929', '85099B')","('85099F',)",0.012290959386395071,0.46054181389870436,8.343255229923452
"('22355', '85099B')","('21931',)",0.01027913994718974,0.5818505338078291,8.337760892565163
"('20725', '20726')","('22382',)",0.014522821576763486,0.5099337748344371,8.336080804230788
"('22382',)","('20725', '20726')",0.014522821576763486,0.23741007194244604,8.336080804230788
"('85099C',)","('22386', '22411')",0.012259524707657487,0.21440351841671249,8.32796670069897
"('22386', '22411')","('85099C',)",0.012259524707657487,0.47619047619047616,8.32796670069897
"('21175',)","('22413',)",0.010467748019615239,0.20825515947467166,8.312438059232441
"('22413',)","('21175',)",0.010467748019615239,0.4178168130489335,8.312438059232441
"('20726', '22382')","('22383',)",0.013359738463472904,0.5821917808219178,8.305239879599485
"('22411', '85099C')","('21931',)",0.012731044888721238,0.5793991416309013,8.302633105208212
"('21929', '22411')","('22386',)",0.011316484345529988,0.5504587155963303,8.299143441019174
"('21213', '21977')","('21212',)",0.010813529485728656,0.7063655030800822,8.29796875331742
"('22383',)","('20727', '20728')",0.015465861938890985,0.22062780269058296,8.296231275641638
"('20727', '20728')","('22383',)",0.015465861938890985,0.5815602836879432,8.296231275641638
"('20727', '22383')","('22384',)",0.01552873129636615,0.5087538619979403,8.295478143453858
"('22384',)","('20727', '22383')",0.01552873129636615,0.25320348539210663,8.295478143453858
"('20728',)","('20725', '22383')",0.016817553124607067,0.2820242488139167,8.276527124786272
"('20725', '22383')","('20728',)",0.016817553124607067,0.4935424354243542,8.276527124786272
"('20726', '22384')","('20725',)",0.015434427260153401,0.7157434402332361,8.273702878161231
"('20727', '20728')","('22382',)",0.013454042499685653,0.5059101654846335,8.27030533627809
"('22382',)","('20727', '20728')",0.013454042499685653,0.2199383350462487,8.27030533627809
"('84992',)","('84991',)",0.02102980007544323,0.5014992503748126,8.244803179805446
"('84991',)","('84992',)",0.02102980007544323,0.3457364341085271,8.244803179805446
"('20727',)","('20725', '22382')",0.016534641015968816,0.23398576512455516,8.243139712228514
"('20725', '22382')","('20727',)",0.016534641015968816,0.5825027685492802,8.243139712228514
"('21928',)","('85099B', '85099C')",0.012793914246196404,0.27781569965870306,8.236601153348241
"('85099B', '85099C')","('21928',)",0.012793914246196404,0.3793103448275862,8.236601153348241
"('20727', '22384')","('22382',)",0.014459952219288318,0.5038335158817087,8.23635755767159
"('22382',)","('20727', '22384')",0.014459952219288318,0.23638232271325796,8.23635755767159
"('21928', '22386')","('21931',)",0.011065006915629323,0.5742251223491027,8.22849080728363
"('22383', '22384')","('20727',)",0.01552873129636615,0.5804935370152762,8.214706583420803
"('20727',)","('22383', '22384')",0.01552873129636615,0.2197508896797153,8.214706583420803
"('20728', '22384')","('20727',)",0.015340123223940651,0.5802615933412604,8.211424291535666
"('20727',)","('20728', '22384')",0.015340123223940651,0.21708185053380782,8.211424291535666
"('20725', '21931')","('22383',)",0.011850873884068905,0.5755725190839694,8.210812994214905
"('21212', '85123A')","('84991',)",0.01084496416446624,0.4992764109985528,8.208259011207216
"('22386',)","('21928', '85099B')",0.014931472400352069,0.22511848341232227,8.203286591423593
"('21928', '85099B')","('22386',)",0.014931472400352069,0.5441008018327605,8.203286591423593
"('21975', '84991')","('21212',)",0.013454042499685653,0.6982055464926591,8.202110356360587
"('21930', '85099B')","('85099C',)",0.010436313340877657,0.4676056338028169,8.177828709475103
"('22411', '85099B')","('22386',)",0.018955111278762732,0.5417789757412399,8.168280936625747
"('22386',)","('22411', '85099B')",0.018955111278762732,0.285781990521327,8.168280936625747
"('21928', '85099B')","('85099C',)",0.012793914246196404,0.4662084765177549,8.153394202849267
"('85099C',)","('21928', '85099B')",0.012793914246196404,0.22374931280923585,8.153394202849267
"('22417', '84991')","('21212',)",0.01009053187476424,0.693304535637149,8.144536147595637
"('20726', '22382')","('20727',)",0.013202565069784986,0.5753424657534246,8.141812509140545
"('20712',)","('21930',)",0.01238526342260782,0.32805995004163196,8.127915210844545
"('21930',)","('20712',)",0.01238526342260782,0.3068535825545171,8.127915210844545
"('21931', '85099F')","('85099C',)",0.010499182698352823,0.46453407510431155,8.124111048498273
"('84991',)","('22417',)",0.014554256255501068,0.2392764857881137,8.123653752285456
"('22417',)","('84991',)",0.014554256255501068,0.49413020277481323,8.123653752285456
"('20713',)","('85099B', '85099C')",0.01065635609204074,0.2738287560581583,8.118397379051382
"('85099B', '85099C')","('20713',)",0.01065635609204074,0.31593662628145386,8.118397379051382
"('22382',)","('20725', '22383')",0.016911857160819815,0.27646454265159304,8.11336718711483
"('20725', '22383')","('22382',)",0.016911857160819815,0.496309963099631,8.11336718711483
"('84991', '84992')","('21212',)",0.014522821576763486,0.6905829596412556,8.112564664736936
"('21929',)","('22411', '85099B')",0.01351691185716082,0.2838283828382838,8.112442511097472
"('22411', '85099B')","('21929',)",0.01351691185716082,0.3863432165318958,8.112442511097472
"('21213',)","('21212', '21977')",0.010813529485728656,0.2523844460748349,8.109953533871362
"('21212', '21977')","('21213',)",0.010813529485728656,0.3474747474747475,8.109953533871362
"('20711', '85099B')","('22411',)",0.010153401232239406,0.5356550580431177,8.106688252363302
"('85099C',)","('21931', '22411')",0.012731044888721238,0.22264980758658603,8.104045399249971
"('21931', '22411')","('85099C',)",0.012731044888721238,0.4633867276887872,8.104045399249971
"('21755',)","('21754',)",0.026499434175782724,0.5096735187424426,8.102815581326627
"('21754',)","('21755',)",0.026499434175782724,0.42128935532233885,8.102815581326627
"('22382', '22384')","('22383',)",0.013862693323274236,0.5675675675675675,8.096618591685857
"('22383', '85099B')","('21931',)",0.01257387149503332,0.5649717514124294,8.095892502672163
"('21975',)","('21977',)",0.016786118445869483,0.4564102564102564,8.084255610758952
"('21977',)","('21975',)",0.016786118445869483,0.2973273942093541,8.084255610758952
"('20726', '20727')","('22383',)",0.01389412800201182,0.5666666666666667,8.083766816143498
"('21975', '21977')","('21212',)",0.011536527096693071,0.6872659176029963,8.073597995120576
"('22386', '85099C')","('21931',)",0.012448132780082987,0.5633001422475107,8.071938795125138
"('21908',)","('21175',)",0.011662265811643405,0.4054644808743169,8.066689221747199
"('21175',)","('21908',)",0.011662265811643405,0.2320200125078174,8.066689221747199
"('20725', '20726')","('22383',)",0.01606312083490507,0.5640176600441501,8.045977489383187
"('22383',)","('20725', '20726')",0.01606312083490507,0.22914798206278028,8.045977489383187
"('20713', '85099B')","('85099C',)",0.01065635609204074,0.4599728629579376,8.044341240471638
"('21889',)","('21790',)",0.01464856029171382,0.4506769825918762,8.031897014124798
"('21790',)","('21889',)",0.01464856029171382,0.26106442577030814,8.031897014124798
"('22411',)","('21928', '85099B')",0.014554256255501068,0.22026641294005708,8.026477810365517
"('21928', '85099B')","('22411',)",0.014554256255501068,0.5303550973654066,8.026477810365517
"('22383',)","('20725', '20728')",0.016817553124607067,0.2399103139013453,8.025264885204622
"('20725', '20728')","('22383',)",0.016817553124607067,0.562565720294427,8.025264885204622
"('21929', '22386')","('21931',)",0.010436313340877657,0.5598650927487352,8.022715464199443
"('21977', '84992')","('21212',)",0.01257387149503332,0.6825938566552902,8.018713355952025
"('20727',)","('20725', '22384')",0.01886080724254998,0.2669039145907473,8.017702862097122
"('20725', '22384')","('20727',)",0.01886080724254998,0.56657223796034,8.017702862097122
"('85099B', '85099C')","('20712',)",0.01018483591097699,0.3019571295433364,7.998218322258634
"('20712',)","('85099B', '85099C')",0.01018483591097699,0.2697751873438801,7.998218322258634
"('20727',)","('20725', '20726')",0.01609455551364265,0.2277580071174377,7.997171879050693
"('20725', '20726')","('20727',)",0.01609455551364265,0.565121412803532,7.997171879050693
"('21931', '85099F')","('22386',)",0.011976612599019238,0.5299026425591099,7.989224106677916
"('20726', '20728')","('22383',)",0.013108261033572237,0.5597315436241611,7.984834020525477
"('21929',)","('21931', '22386')",0.010436313340877657,0.21914191419141915,7.976364501438703
"('21931', '22386')","('21929',)",0.010436313340877657,0.37986270022883295,7.976364501438703
"('21929', '22411')","('21931',)",0.011442223060480322,0.5565749235474006,7.975568228779238
"('21931', '85099C')","('22411',)",0.012731044888721238,0.5266579973992198,7.970525315539476
"('20713', '85099B')","('85099F',)",0.01018483591097699,0.4396200814111262,7.964233502192908
"('20726', '22383')","('20725',)",0.01606312083490507,0.6877523553162853,7.950137328241887
"('21928', '21929')","('22411',)",0.011630831132905821,0.5240793201133145,7.93149920620588
"('20728', '22382')","('20727',)",0.013454042499685653,0.5602094240837696,7.927661120530641
"('85099C',)","('21931', '22386')",0.012448132780082987,0.2177020340846619,7.9239555014888605
"('21931', '22386')","('85099C',)",0.012448132780082987,0.45308924485125857,7.9239555014888605
"('21930', '21931')","('22386',)",0.011253614988054822,0.5249266862170088,7.914202721296438
"('20728', '22383')","('20727',)",0.015465861938890985,0.5590909090909091,7.911832740213524
"('20727',)","('20728', '22383')",0.015465861938890985,0.2188612099644128,7.911832740213524
"('21929', '21931')","('22386',)",0.010436313340877657,0.5244865718799369,7.907567215471351
"('21931', '22386')","('85099F',)",0.011976612599019238,0.43592677345537756,7.897324895878401
"('85099F',)","('21931', '22386')",0.011976612599019238,0.21697038724373577,7.897324895878401
"('82600',)","('85152',)",0.012919652961146737,0.35309278350515466,7.882517634291915
"('85152',)","('82600',)",0.012919652961146737,0.28842105263157897,7.882517634291915
"('21165',)","('21175',)",0.011473657739217906,0.3958785249457701,7.875977258020536
"('21175',)","('21165',)",0.011473657739217906,0.22826766729205752,7.875977258020536
"('22382',)","('20725', '20728')",0.014397082861813152,0.23535457348406988,7.872870338249455
"('20725', '20728')","('22382',)",0.014397082861813152,0.4815983175604627,7.872870338249455
"('20727',)","('20725', '20728')",0.016628945052181567,0.2353202846975089,7.871723340480708
"('20725', '20728')","('20727',)",0.016628945052181567,0.5562565720294427,7.871723340480708
"('21931', '85099C')","('85099F',)",0.010499182698352823,0.4343302990897269,7.868402889887467
"('21175',)","('85152',)",0.0176977241292594,0.3520950594121326,7.860244231592113
"('85152',)","('21175',)",0.0176977241292594,0.3950877192982456,7.860244231592113
"('20725', '22355')","('20727',)",0.01027913994718974,0.5551782682512734,7.856463998936614
"('21755', '85123A')","('21754',)",0.010247705268452156,0.49393939393939396,7.852673663168415
"('20725', '22355')","('22383',)",0.01018483591097699,0.5500848896434635,7.847219959344332
"('21485',)","('84029E',)",0.010876398843203822,0.2705238467552776,7.844944952578751
"('84029E',)","('21485',)",0.010876398843203822,0.3154056517775752,7.844944952578751
"('21931', '85099B')","('21928',)",0.014428517540550736,0.36113296616837137,7.841885269452717
"('21928',)","('21931', '85099B')",0.014428517540550736,0.31331058020477814,7.841885269452717
"('85099F',)","('85099B', '85099C')",0.014585690934238652,0.2642369020501139,7.834020808963862
"('85099B', '85099C')","('85099F',)",0.014585690934238652,0.43243243243243246,7.834020808963862
"('21931',)","('22411', '85099B')",0.019112284672450647,0.27387387387387385,7.827920643014983
"('22411', '85099B')","('21931',)",0.019112284672450647,0.5462713387241689,7.827920643014983
"('21212',)","('21977', '84991')",0.017477681378096317,0.20531757754800592,7.822230870607383
"('21977', '84991')","('21212',)",0.017477681378096317,0.665868263473054,7.822230870607383
"('85099C', '85099F')","('21931',)",0.010499182698352823,0.545751633986928,7.820473414591061
"('22379', '85099B')","('22386',)",0.01181943920533132,0.5179063360881543,7.808358466178371
"('22386',)","('21929', '85099B')",0.01379982396579907,0.2080568720379147,7.79588364342773
"('21929', '85099B')","('22386',)",0.01379982396579907,0.5170789163722026,7.79588364342773
"('84992',)","('21977',)",0.018420721740223814,0.43928035982008995,7.78083897917411
"('21977',)","('84992',)",0.018420721740223814,0.3262806236080178,7.78083897917411
"('21212', '21213')","('21977',)",0.010813529485728656,0.4387755102040816,7.771896731966729
"('21931', '85099C')","('22386',)",0.012448132780082987,0.5149544863459038,7.763854085135493
"('20712', '85099B')","('22411',)",0.012008047277756822,0.512751677852349,7.760064879086073
"('21931', '85099B')","('22386',)",0.02055827989437948,0.5145554681353265,7.757838176455453
"('22386',)","('21931', '85099B')",0.02055827989437948,0.30995260663507107,7.757838176455453
"('22469',)","('22470',)",0.030994593235257134,0.4699714013346044,7.7545281220209725
"('22470',)","('22469',)",0.030994593235257134,0.5114107883817427,7.7545281220209725
"('85099F',)","('21928', '85099B')",0.011693700490380989,0.21184510250569477,7.719606415705798
"('21928', '85099B')","('85099F',)",0.011693700490380989,0.4261168384879725,7.719606415705798
"('22383',)","('20727', '22384')",0.01552873129636615,0.22152466367713006,7.7186665946296396
"('20727', '22384')","('22383',)",0.01552873129636615,0.5410733844468785,7.7186665946296396
"('20725', '20727')","('20728',)",0.016628945052181567,0.46,7.714032683183975
"('20728',)","('20725', '20727')",0.016628945052181567,0.2788613600421718,7.714032683183975
"('21928',)","('22386', '85099B')",0.014931472400352069,0.3242320819112628,7.697366410269472
"('22386', '85099B')","('21928',)",0.014931472400352069,0.35447761194029853,7.697366410269472
"('22386',)","('22385',)",0.018106374952847983,0.2729857819905213,7.691960758797578
"('22385',)","('22386',)",0.018106374952847983,0.5101860053144376,7.691960758797578
"('22385', '85099B')","('22411',)",0.010593486734565572,0.5075301204819277,7.681041005124208
"('21930',)","('22386', '85099B')",0.01304539167609707,0.32320872274143303,7.673071558097364
"('22386', '85099B')","('21930',)",0.01304539167609707,0.30970149253731344,7.673071558097364
"('20727',)","('22382', '22383')",0.01606312083490507,0.22731316725978648,7.668384386922935
"('22382', '22383')","('20727',)",0.01606312083490507,0.5418875927889714,7.668384386922935
"('21931', '85099B')","('85099F',)",0.016911857160819815,0.4232887490165224,7.668372257240097
"('85099F',)","('21931', '85099B')",0.016911857160819815,0.30637813211845105,7.668372257240097
"('21930',)","('85099B', '85099C')",0.010436313340877657,0.2585669781931464,7.665920512842847
"('85099B', '85099C')","('21930',)",0.010436313340877657,0.30941286113699906,7.665920512842847
"('21929', '85099B')","('22411',)",0.01351691185716082,0.5064782096584217,7.665121220577407
"('22411',)","('21929', '85099B')",0.01351691185716082,0.20456707897240722,7.665121220577407
"('22383',)","('20728', '22384')",0.014177040110650069,0.2022421524663677,7.650091978906171
"('20728', '22384')","('22383',)",0.014177040110650069,0.5362663495838288,7.650091978906171
"('20726', '85099B')","('20725',)",0.010499182698352823,0.6613861386138614,7.645354593598895
"('21977',)","('84991',)",0.026247956745882057,0.46492204899777284,7.643462647399043
"('84991',)","('21977',)",0.026247956745882057,0.4315245478036176,7.643462647399043
"('22386', '85099B')","('85099F',)",0.017760593486734564,0.4216417910447761,7.638535681501375
"('85099F',)","('22386', '85099B')",0.017760593486734564,0.321753986332574,7.638535681501375
"('22384',)","('22382', '22383')",0.013862693323274236,0.22603792926704255,7.625364375231344
"('22382', '22383')","('22384',)",0.013862693323274236,0.4676564156945917,7.625364375231344
"('20725',)","('22383', '22384')",0.017634854771784232,0.2038517441860465,7.620366258574045
"('22383', '22384')","('20725',)",0.017634854771784232,0.6592244418331374,7.620366258574045
"('21930',)","('21931',)",0.021438450899031812,0.5311526479750779,7.611273890713143
"('21931',)","('21930',)",0.021438450899031812,0.30720720720720723,7.611273890713143
"('85099C',)","('21931', '85099B')",0.017383377341883565,0.3040131940626718,7.609179960284591
"('21931', '85099B')","('85099C',)",0.017383377341883565,0.43509047993705746,7.609179960284591
"('20712', '85099B')","('85099C',)",0.01018483591097699,0.4348993288590604,7.605836970678632
"('85099C',)","('22411', '85099B')",0.015214384508990318,0.26608026388125344,7.605162043657174
"('22411', '85099B')","('85099C',)",0.015214384508990318,0.4348607367475292,7.605162043657174
"('20726',)","('22662',)",0.011096441594366905,0.21163069544364507,7.598640726245189
"('22662',)","('20726',)",0.011096441594366905,0.3984198645598194,7.598640726245189
"('20727', '22384')","('20725',)",0.01886080724254998,0.6571741511500547,7.596665732698234
"('20725',)","('20727', '22384')",0.01886080724254998,0.2180232558139535,7.596665732698234
"('20726', '20727')","('20725',)",0.01609455551364265,0.6564102564102564,7.58783542039356
"('20725', '22383')","('20727',)",0.018263548346535898,0.5359778597785978,7.584754303948733
"('20727',)","('20725', '22383')",0.018263548346535898,0.2584519572953737,7.584754303948733
"('21931',)","('20712',)",0.019961020998365397,0.28603603603603606,7.576501564011973
"('20712',)","('21931',)",0.019961020998365397,0.5287260616153205,7.576501564011973
"('22385',)","('21931',)",0.01873506852759965,0.5279007971656333,7.5646757474924
"('21931',)","('22385',)",0.01873506852759965,0.26846846846846845,7.5646757474924
"('22383',)","('20725', '22384')",0.017634854771784232,0.2515695067264574,7.5570624626837235
"('20725', '22384')","('22383',)",0.017634854771784232,0.5297450424929179,7.5570624626837235
"('20713',)","('22411', '85099B')",0.01027913994718974,0.2641357027463651,7.5495821884702305
"('22411', '85099B')","('20713',)",0.01027913994718974,0.29380053908355797,7.5495821884702305
"('21930',)","('22411', '85099B')",0.01065635609204074,0.26401869158878505,7.546237750963549
"('22411', '85099B')","('21930',)",0.01065635609204074,0.3045822102425876,7.546237750963549
"('21931',)","('20711',)",0.016597510373443983,0.23783783783783785,7.535953483363842
"('20711',)","('21931',)",0.016597510373443983,0.5258964143426295,7.535953483363842
"('21931',)","('21928', '85099B')",0.014428517540550736,0.20675675675675675,7.534187796043467
"('21928', '85099B')","('21931',)",0.014428517540550736,0.5257731958762887,7.534187796043467
"('85099B', '85099C')","('22386',)",0.01684898780334465,0.4995340167753961,7.531363100312275
"('22386',)","('85099B', '85099C')",0.01684898780334465,0.25402843601895736,7.531363100312275
"('20726', '20728')","('20725',)",0.015214384508990318,0.6496644295302013,7.509856407054785
"('20726',)","('20728',)",0.02341883565949956,0.44664268585131894,7.490035383395972
"('20728',)","('20726',)",0.02341883565949956,0.3927253558249868,7.490035383395972
"('20725', '22384')","('22382',)",0.015245819187727902,0.45797922568460814,7.4867600860630805
"('22382',)","('20725', '22384')",0.015245819187727902,0.24922918807810895,7.4867600860630805
"('22382',)","('20725', '20727')",0.016534641015968816,0.27029804727646456,7.477149113007729
"('20725', '20727')","('22382',)",0.016534641015968816,0.4573913043478261,7.477149113007729
"('85099B', '85099F')","('22386',)",0.017760593486734564,0.4947460595446585,7.459176135656244
"('22386',)","('85099B', '85099F')",0.017760593486734564,0.2677725118483412,7.459176135656244
"('22694',)","('22470',)",0.012008047277756822,0.45207100591715976,7.459171597633136
"('21930', '21931')","('22411',)",0.010562052055827989,0.49266862170087977,7.456124735275161
"('21181',)","('85150',)",0.013768389287061486,0.2517241379310345,7.442238174593001
"('85150',)","('21181',)",0.013768389287061486,0.4070631970260223,7.442238174593001
"('20727', '21212')","('20725',)",0.01009053187476424,0.6432865731462926,7.4361309828960245
"('21928', '21929')","('22386',)",0.010907833521941405,0.4915014164305949,7.4102573741659175
"('21166',)","('21181',)",0.017131899911982898,0.4052044609665427,7.408255351877965
"('21181',)","('21166',)",0.017131899911982898,0.3132183908045977,7.408255351877965
"('22386', '85099F')","('21931',)",0.011976612599019238,0.5169606512890095,7.407906413876563
"('21232', '84991')","('21212',)",0.010027662517289074,0.6304347826086957,7.405979063643954
"('22384', '85099B')","('20725',)",0.012825348924933987,0.6394984326018809,7.3923416198877305
"('22383',)","('22662',)",0.014428517540550736,0.20582959641255605,7.390351152456246
"('22662',)","('22383',)",0.014428517540550736,0.518058690744921,7.390351152456246
